AREA,PERIMETER,NAFO_,NAFO_ID,ZONE
0.00070703200,0.21560400000,"545","0",
0.00000568757,0.00918417000,"546","0",
11.06190000000,36.96110000000,"547","0",3Ps
0.01896740000,1.07685000000,"548","0",
3.36371000000,19.73540000000,"549","0",4Vn
0.00024922400,0.12057000000,"550","0",
0.00185081000,0.26656900000,"551","0",
0.85220000000,7.41662000000,"552","0",3Pn
0.00000409066,0.01094990000,"553","0",
0.00006139640,0.02968940000,"554","0",
0.00001943380,0.01730990000,"555","0",
0.00007693760,0.05672120000,"556","0",
0.00000388691,0.00890433000,"557","0",
0.00001133310,0.01443280000,"558","0",
0.01466870000,2.34031000000,"559","0",
0.00001514650,0.01541930000,"560","0",
0.00000003081,0.00359469000,"561","0",
0.00010325200,0.05438140000,"562","0",
0.00006907280,0.04641500000,"563","0",
0.00003761170,0.03098500000,"564","0",
0.00001518370,0.01561470000,"565","0",
0.00001969710,0.01832750000,"566","0",
0.00019451800,0.11588000000,"567","0",
0.00746446000,0.79918000000,"568","0",
0.00011586000,0.05960050000,"569","0",
0.00060528700,0.11932800000,"570","0",
0.00001063440,0.01274060000,"571","0",
0.00046296600,0.18062500000,"572","0",
0.00000097678,0.00611272000,"573","0",
0.00006396350,0.04252760000,"574","0",
0.00000028177,0.00764778000,"575","0",
0.00016452100,0.06435370000,"576","0",
0.00039376600,0.11789400000,"577","0",
0.00002939130,0.02149020000,"578","0",
0.00001627290,0.01675990000,"579","0",
0.00008949000,0.05249610000,"580","0",
0.63882000000,14.49480000000,"581","0",
1.25062000000,17.95650000000,"582","0",
0.00027972700,0.17039000000,"583","0",
0.00001351350,0.01477070000,"584","0",
0.00003686810,0.03324980000,"585","0",
0.00008337280,0.06303480000,"586","0",
0.00011572800,0.10288300000,"587","0",
0.00005189730,0.03652540000,"588","0",
0.00007059100,0.04873080000,"589","0",
0.00000425587,0.00841894000,"590","0",
0.00032641200,0.10108500000,"591","0",
0.00000662968,0.00974917000,"592","0",
15.72440000000,17.20810000000,"593","0",3O
31.03650000000,22.43650000000,"594","0",3N
16.71460000000,47.41610000000,"595","0",4X
25.83660000000,33.91560000000,"596","0",4W
36.90800000000,29.21450000000,"597","0",4Vs
0.01527330000,1.36372000000,"598","0",
6.53428000000,37.74250000000,"599","0",5Y
14.37610000000,15.92110000000,"600","0",5Ze
0.00007011770,0.03240590000,"601","0",
4.30236000000,13.47220000000,"602","0",5Zw
5.17521000000,33.51740000000,"603","0",6A
0.00008212360,0.04809110000,"604","0",
0.33308800000,8.76726000000,"605","0",
0.00002002780,0.01872690000,"606","0",
0.00000601866,0.00979631000,"607","0",
0.00007045900,0.03555980000,"608","0",
0.00120054000,0.61099000000,"609","0",
0.00001598030,0.01575670000,"610","0",
0.00001177020,0.01400420000,"611","0",
0.00001454300,0.01485910000,"612","0",
0.00006551630,0.05823050000,"613","0",
0.00002952700,0.02323130000,"614","0",
0.00001527690,0.01628690000,"615","0",
0.00001720380,0.02133980000,"616","0",
